fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	num_iterations	early_stopping_rounds	force_row_wise	max_bin	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 180933	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	645137	73.8355432983115	0.783520865743882	645137	9	135	4021	0.0336505067242433	6823750	5723750	3997	0.0334496581389705	6653750	5803750	74
20211128 181146	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	236	TRUE	163	0.108462933113584	0.743322523699095	133	1264	480803	73.8355432983115	0.783520865743882	480803	10	71	5285	0.0442285322152762	6643750	5543750	4002	0.0334915015942356	6697500	5847500	74
20211128 181410	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	378821	87.5273204032518	0.318745286710919	378821	1	53	5648	0.047266367067527	6040000	5140000	5648	0.047266367067527	6040000	5140000	75
20211128 181651	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	964333	87.5273204032518	0.318745286710919	964333	2	190	5841	0.0488815244407622	6298750	5698750	4573	0.0382700241855171	6283750	5633750	75
20211128 182004	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	187049	87.5273204032518	0.318745286710919	187049	3	422	4461	0.0373327307875775	6523750	5373750	5248	0.043918890646314	6290000	5440000	75
20211128 182228	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	205151	87.5273204032518	0.318745286710919	205151	4	97	5114	0.0427974860452077	6407500	5357500	4213	0.0352572954064255	6233750	5533750	75
20211128 182451	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	813697	87.5273204032518	0.318745286710919	813697	5	104	4587	0.0383871858602596	6366250	5516250	4153	0.0347551739432435	6308750	5558750	75
20211128 182701	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	344719	87.5273204032518	0.318745286710919	344719	6	40	5457	0.0456679470763978	6228750	5778750	4272	0.0357510481785544	6360000	5460000	75
20211128 182957	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	127217	87.5273204032518	0.318745286710919	127217	7	323	4553	0.0381026503644565	6508750	5708750	4405	0.0368640840886077	6493750	5593750	75
20211128 183220	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	464371	87.5273204032518	0.318745286710919	464371	8	99	4291	0.035910053308562	6686250	5186250	4373	0.0365962859749107	6683750	5583750	75
20211128 183521	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	645137	87.5273204032518	0.318745286710919	645137	9	336	5281	0.0441950574510641	6398750	5448750	4317	0.0361276392759408	6553750	5503750	75
20211128 183744	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	245	TRUE	100	0.0872698883131146	0.688838414393016	34	2011	480803	87.5273204032518	0.318745286710919	480803	10	102	5364	0.0448896588084658	6595000	5695000	4385	0.0366967102675471	6568750	5568750	75
20211128 184046	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	378821	69.9104777829535	0.445280587790939	378821	1	310	3669	0.0307047274735759	6463750	5763750	3669	0.0307047274735759	6463750	5763750	76
20211128 184408	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	964333	69.9104777829535	0.445280587790939	964333	2	410	3646	0.0305122475793561	6692500	5792500	3575	0.0299180705145908	6631250	5731250	76
20211128 184740	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	187049	69.9104777829535	0.445280587790939	187049	3	284	4071	0.0340689412768949	6611250	6111250	3815	0.0319265563673186	6631250	5581250	76
20211128 185017	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	205151	69.9104777829535	0.445280587790939	205151	4	259	3654	0.0305791971077804	6832500	5882500	3589	0.0300352321893333	6663750	5613750	76
20211128 185243	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	813697	69.9104777829535	0.445280587790939	813697	5	212	4820	0.0403370908756161	6825000	5725000	3756	0.0314328035951897	6655000	5705000	76
20211128 185607	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	344719	69.9104777829535	0.445280587790939	344719	6	429	4668	0.0390650498355552	6815000	5715000	3862	0.0323198848468111	6672500	5772500	76
20211128 185936	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	127217	69.9104777829535	0.445280587790939	127217	7	450	4680	0.0391654741281916	6900000	5950000	4222	0.0353326136259028	6672500	5822500	76
20211128 190136	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	464371	69.9104777829535	0.445280587790939	464371	8	138	4623	0.0386884587381688	6671250	5721250	3767	0.031524859196773	6791250	5791250	76
20211128 190529	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	645137	69.9104777829535	0.445280587790939	645137	9	524	5567	0.0465885030922313	6691250	5341250	4235	0.0354414066095922	6806250	5906250	76
20211128 190817	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	285	TRUE	198	0.0468959715641383	0.929916929370002	197	485	480803	69.9104777829535	0.445280587790939	480803	10	301	4452	0.0372574125681002	6835000	5785000	3979	0.0332990217000159	6876250	5926250	76
20211128 191037	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	378821	58.534899350889	0.685752426013057	378821	1	380	3678	0.0307800456930531	6602500	5402500	3678	0.0307800456930531	6602500	5402500	77
20211128 191142	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	964333	58.534899350889	0.685752426013057	964333	2	78	4223	0.0353409823169558	6671250	6121250	4320	0.0361527453491	6600000	5750000	77
20211128 191342	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	187049	58.534899350889	0.685752426013057	187049	3	327	4036	0.0337760370900387	6855000	5855000	4568	0.038228180730252	6790000	5890000	77
20211128 191447	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	205151	58.534899350889	0.685752426013057	205151	4	76	3888	0.03253747081419	6490000	5990000	4125	0.0345208505937586	6743750	5993750	77
20211128 191604	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	813697	58.534899350889	0.685752426013057	813697	5	130	4807	0.0402282978919267	6541250	5691250	4806	0.0402199292008737	6742500	6092500	77
20211128 191756	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	344719	58.534899350889	0.685752426013057	344719	6	294	4099	0.0343032646263798	6776250	5426250	4075	0.034102416041107	6706250	5856250	77
20211128 191912	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	127217	58.534899350889	0.685752426013057	127217	7	127	4216	0.0352824014795846	6680000	5880000	4297	0.0359602654548802	6828750	5878750	77
20211128 192044	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	464371	58.534899350889	0.685752426013057	464371	8	204	4466	0.0373745742428427	6867500	5617500	4349	0.0363954373896379	6813750	6013750	77
20211128 192153	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	645137	58.534899350889	0.685752426013057	645137	9	95	4317	0.0361276392759408	6603750	6053750	4506	0.037709321884964	6867500	5967500	77
20211128 192257	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	238	TRUE	254	0.103651188136539	0.975825218050065	614	240	480803	58.534899350889	0.685752426013057	480803	10	70	3430	0.0287046103119011	6512500	5662500	4341	0.0363284878612136	7023750	5923750	77
20211128 192514	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	378821	96.1716127631255	0.921421309379705	378821	1	401	4741	0.0396759642824266	6073750	5723750	4741	0.0396759642824266	6073750	5723750	78
20211128 192708	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	964333	96.1716127631255	0.921421309379705	964333	2	253	4864	0.0407053132819496	6170000	5620000	4143	0.0346714870327132	6321250	5571250	78
20211128 192844	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	187049	96.1716127631255	0.921421309379705	187049	3	105	4318	0.0361360079669939	6252500	5202500	4565	0.0382030746570929	6293750	5593750	78
20211128 193146	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	205151	96.1716127631255	0.921421309379705	205151	4	368	4712	0.0394332722418886	6660000	5660000	4687	0.0392240549655628	6441250	5841250	78
20211128 193408	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	813697	96.1716127631255	0.921421309379705	813697	5	88	4770	0.0399186563229645	5937500	5737500	5601	0.0468730385880344	6348750	5698750	78
20211128 193542	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	344719	96.1716127631255	0.921421309379705	344719	6	81	5078	0.0424962131672985	6252500	4902500	4546	0.0380440695270853	6467500	5867500	78
20211128 193753	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	127217	96.1716127631255	0.921421309379705	127217	7	447	4994	0.0417932431188438	6557500	5257500	4958	0.0414919702409346	6502500	5702500	78
20211128 194200	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	464371	96.1716127631255	0.921421309379705	464371	8	240	3434	0.0287380850761132	5757500	5257500	5249	0.043927259337367	6438750	5538750	78
20211128 194421	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	645137	96.1716127631255	0.921421309379705	645137	9	596	4537	0.037968751307608	6178750	5128750	4797	0.0401446109813964	6453750	5853750	78
20211128 194701	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	220	TRUE	85	0.197648347213133	0.316259795214399	14	14119	480803	96.1716127631255	0.921421309379705	480803	10	795	4630	0.03874703957554	6362500	5312500	4817	0.040311984802457	6478750	5828750	78
20211128 194944	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	378821	73.4113206720725	0.824576977138589	378821	1	208	5283	0.0442117948331701	6446250	5046250	5283	0.0442117948331701	6446250	5046250	79
20211128 195150	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	964333	73.4113206720725	0.824576977138589	964333	2	95	4060	0.0339768856753115	6525000	5225000	3606	0.0301774999372348	6592500	5342500	79
20211128 195416	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	187049	73.4113206720725	0.824576977138589	187049	3	177	4878	0.040822474956692	6352500	5302500	4466	0.0373745742428427	6567500	5467500	79
20211128 195701	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	205151	73.4113206720725	0.824576977138589	205151	4	331	4366	0.0365377051375394	6492500	5092500	4293	0.0359267906906681	6533750	5333750	79
20211128 195932	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	813697	73.4113206720725	0.824576977138589	813697	5	207	4000	0.0334747642121296	6550000	5200000	4102	0.0343283706995389	6522500	5272500	79
20211128 200127	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	344719	73.4113206720725	0.824576977138589	344719	6	55	3385	0.0283280192145147	6318750	5168750	3972	0.0332404408626447	6585000	5585000	79
20211128 200443	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	127217	73.4113206720725	0.824576977138589	127217	7	589	3837	0.0321106675704853	6403750	5353750	4398	0.0368055032512365	6502500	5502500	79
20211128 200659	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	464371	73.4113206720725	0.824576977138589	464371	8	137	4427	0.0370481952917744	6366250	5216250	4273	0.0357594168696074	6508750	5608750	79
20211128 200917	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	645137	73.4113206720725	0.824576977138589	645137	9	140	4718	0.0394834843882068	6402500	5302500	4034	0.0337592997079327	6507500	5507500	79
20211128 201135	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	163	0.162982798492569	0.9074159817904	139	1273	480803	73.4113206720725	0.824576977138589	480803	10	128	5774	0.0483208221402091	6032500	5132500	3769	0.0315415965788791	6538750	5438750	79
20211128 201554	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	378821	94.2309399378486	0.309722320451126	378821	1	162	4705	0.0393746914045174	6068750	5468750	4705	0.0393746914045174	6068750	5468750	80
20211128 201947	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	964333	94.2309399378486	0.309722320451126	964333	2	113	4538	0.037977119998661	6427500	5227500	4115	0.0344371636832283	6256250	5356250	80
20211128 202745	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	187049	94.2309399378486	0.309722320451126	187049	3	681	4821	0.0403454595666692	6523750	5523750	4259	0.035642255194865	6326250	5526250	80
20211128 203141	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	205151	94.2309399378486	0.309722320451126	205151	4	110	4249	0.0355585682843346	6238750	5388750	3811	0.0318930816031065	6236250	5536250	80
20211128 203618	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	813697	94.2309399378486	0.309722320451126	813697	5	294	4279	0.0358096290159256	6501250	5301250	4640	0.0388307264860703	6300000	5500000	80
20211128 204022	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	344719	94.2309399378486	0.309722320451126	344719	6	155	4015	0.0336002945779251	6181250	5181250	4482	0.0375084732996912	6297500	5497500	80
20211128 204431	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	127217	94.2309399378486	0.309722320451126	127217	7	153	5389	0.0450988760847916	6513750	5763750	4587	0.0383871858602596	6266250	5466250	80
20211128 205131	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	464371	94.2309399378486	0.309722320451126	464371	8	1278	4696	0.0392993731850401	6380000	5580000	4616	0.0386298779007975	6380000	5480000	80
20211128 205604	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	645137	94.2309399378486	0.309722320451126	645137	9	270	3931	0.0328973245294703	6686250	5436250	4564	0.0381947059660399	6395000	5445000	80
20211128 210142	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	290	TRUE	169	0.0442678464313597	0.458208657621266	17	3908	480803	94.2309399378486	0.309722320451126	480803	10	415	4010	0.0335584511226599	6437500	5237500	4617	0.0386382465918506	6478750	5528750	80
20211128 210231	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	378821	43.3044112536311	0.769127883705904	378821	1	113	4933	0.0412827529646088	6733750	6083750	4933	0.0412827529646088	6733750	6083750	81
20211128 210333	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	964333	43.3044112536311	0.769127883705904	964333	2	324	5033	0.042119622069912	6458750	5258750	5007	0.0419020361025332	6541250	5691250	81
20211128 210414	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	187049	43.3044112536311	0.769127883705904	187049	3	142	3936	0.0329391679847355	6580000	5780000	5015	0.0419689856309575	6531250	5931250	81
20211128 210449	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	205151	43.3044112536311	0.769127883705904	205151	4	90	3203	0.0268049174428628	6296250	5546250	4791	0.0400943988350782	6511250	5911250	81
20211128 210534	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	813697	43.3044112536311	0.769127883705904	813697	5	171	3400	0.0284535495803101	6400000	5750000	4549	0.0380691756002444	6363750	5863750	81
20211128 210633	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	344719	43.3044112536311	0.769127883705904	344719	6	300	3734	0.031248692392023	6382500	5982500	3583	0.0299850200430151	6521250	5921250	81
20211128 210719	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	127217	43.3044112536311	0.769127883705904	127217	7	193	5464	0.045726527913769	6470000	5670000	3727	0.0311901115546517	6441250	5941250	81
20211128 210757	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	464371	43.3044112536311	0.769127883705904	464371	8	115	4533	0.0379352765433958	6583750	5583750	3507	0.0293489995229846	6416250	5866250	81
20211128 210833	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	645137	43.3044112536311	0.769127883705904	645137	9	110	5306	0.0444042747273899	6867500	5767500	3686	0.0308469952214774	6492500	5942500	81
20211128 210919	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	224	TRUE	57	0.162568484117799	0.566986053514853	2787	59	480803	43.3044112536311	0.769127883705904	480803	10	227	4417	0.0369645083812441	6528750	5828750	3657	0.0306043031809395	6528750	5878750	81
20211128 211137	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	283	TRUE	80	0.0480592190430965	0.518931407725904	25	686	378821	90.661475951504	0.0799190079067601	378821	1	384	4797	0.0401446109813964	6703750	5553750	4797	0.0401446109813964	6703750	5553750	82
20211128 211415	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	283	TRUE	80	0.0480592190430965	0.518931407725904	25	686	964333	90.661475951504	0.0799190079067601	964333	2	506	4327	0.0362113261864712	6491250	5291250	4666	0.0390483124534492	6717500	5367500	82
20211128 211536	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	283	TRUE	80	0.0480592190430965	0.518931407725904	25	686	187049	90.661475951504	0.0799190079067601	187049	3	119	5421	0.0453666741984886	6573750	5923750	3970	0.0332237034805386	6537500	5787500	82
20211128 211704	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	283	TRUE	80	0.0480592190430965	0.518931407725904	25	686	205151	90.661475951504	0.0799190079067601	205151	4	158	5285	0.0442285322152762	6543750	5843750	4152	0.0347468052521905	6610000	5710000	82
20211128 211832	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	9999	283	TRUE	80	0.0480592190430965	0.518931407725904	25	686	813697	90.661475951504	0.0799190079067601	813697	5	159	4864	0.0407053132819496	6720000	5570000	4306	0.0360355836743575	6717500	5567500	82
