fecha	objective	metric	first_metric_only	boost_from_average	feature_pre_filter	verbosity	max_depth	min_gain_to_split	lambda_l1	lambda_l2	max_bin	num_iterations	early_stopping_rounds	force_row_wise	learning_rate	feature_fraction	min_data_in_leaf	num_leaves	seed	gleaf_size	gnum_leaves	semilla	isemilla	num_iterations	pos_actual	pos_ratio_actual	gan_validate	gan_test	pos_acum	pos_ratio_acum	gan_validate_acum	gan_test_acum	iteracion_bayesiana
20211128 185227	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	813697	48.4936859105527	0.514521300580518	813697	5	126	4277	0.0357928916338196	6603750	6053750	3424	0.0286543981655829	6620000	5820000	82
20211128 185256	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	344719	48.4936859105527	0.514521300580518	344719	6	159	4376	0.0366213920480698	6980000	5630000	3286	0.0274995188002644	6642500	5992500	82
20211128 185325	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	127217	48.4936859105527	0.514521300580518	127217	7	165	5217	0.04365946122367	6678750	5178750	3408	0.0285204991087344	6640000	5840000	82
20211128 185351	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	464371	48.4936859105527	0.514521300580518	464371	8	113	5396	0.0451574569221628	6405000	5755000	3623	0.0303197676851364	6571250	5921250	82
20211128 185437	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	645137	48.4936859105527	0.514521300580518	645137	9	359	4577	0.0383034989497293	6578750	5778750	4393	0.0367636597959713	6758750	5858750	82
20211128 185503	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.189649143937747	0.745480968631758	1667	66	480803	48.4936859105527	0.514521300580518	480803	10	94	4120	0.0344790071384935	6600000	5900000	3721	0.0311398994083335	6798750	5898750	82
20211128 185539	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	378821	35.1063215278648	0.88447009327664	378821	1	166	4269	0.0357259421053953	6413750	5663750	4269	0.0357259421053953	6413750	5663750	83
20211128 185626	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	964333	35.1063215278648	0.88447009327664	964333	2	338	4084	0.0341777342605843	6595000	5245000	4197	0.035123396349577	6503750	5703750	83
20211128 185720	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	187049	35.1063215278648	0.88447009327664	187049	3	419	4450	0.0372406751859942	6637500	5487500	4600	0.038495978843949	6600000	5450000	83
20211128 185756	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	205151	35.1063215278648	0.88447009327664	205151	4	196	4936	0.0413078590377679	6730000	5730000	4460	0.0373243620965245	6575000	5575000	83
20211128 185828	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	813697	35.1063215278648	0.88447009327664	813697	5	154	5060	0.0423455767283439	6675000	5525000	4642	0.0388474638681764	6497500	5547500	83
20211128 185910	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	344719	35.1063215278648	0.88447009327664	344719	6	279	4145	0.0346882244148193	6518750	5268750	5749	0.0481116048638832	6463750	5813750	83
20211128 185949	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	127217	35.1063215278648	0.88447009327664	127217	7	230	5385	0.0450654013205794	6468750	5418750	5372	0.04495660833689	6485000	5785000	83
20211128 190034	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	464371	35.1063215278648	0.88447009327664	464371	8	317	4785	0.04004418668876	6718750	5918750	5081	0.0425213192404576	6548750	5898750	83
20211128 190107	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	645137	35.1063215278648	0.88447009327664	645137	9	165	4885	0.0408810557940633	6293750	5743750	4980	0.0416760814441013	6525000	5575000	83
20211128 190151	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	222	TRUE	0.180709188660132	0.362176299802004	6223	31	480803	35.1063215278648	0.88447009327664	480803	10	302	5346	0.0447390223695112	6617500	5367500	5183	0.0433749257278669	6571250	5771250	83
20211128 190227	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	378821	46.2756492612511	0.981201271375047	378821	1	181	4868	0.0407387880461617	6965000	5715000	4868	0.0407387880461617	6965000	5715000	84
20211128 190339	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	964333	46.2756492612511	0.981201271375047	964333	2	600	3846	0.0321859857899626	6492500	5342500	4053	0.0339183048379403	6833750	5733750	84
20211128 190409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	187049	46.2756492612511	0.981201271375047	187049	3	120	4694	0.0392826358029341	6482500	5932500	4848	0.040571414225101	6840000	5690000	84
20211128 190444	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	205151	46.2756492612511	0.981201271375047	205151	4	201	4139	0.0346380122685011	7026250	5126250	4739	0.0396592269003205	6826250	5726250	84
20211128 190519	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	813697	46.2756492612511	0.981201271375047	813697	5	188	4726	0.0395504339166311	6592500	5542500	4863	0.0406969445908965	6821250	5871250	84
20211128 190603	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	344719	46.2756492612511	0.981201271375047	344719	6	291	3543	0.0296502724008938	6371250	5371250	4946	0.0413915459482982	6717500	5867500	84
20211128 190631	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	127217	46.2756492612511	0.981201271375047	127217	7	104	3274	0.0273990945076281	6457500	5957500	3386	0.0283363879055677	6667500	5667500	84
20211128 190704	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	464371	46.2756492612511	0.981201271375047	464371	8	157	5071	0.0424376323299273	6611250	5711250	5132	0.0429481224841623	6635000	5885000	84
20211128 190736	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	645137	46.2756492612511	0.981201271375047	645137	9	151	4527	0.0378850643970777	6791250	6141250	3428	0.028687872929795	6615000	5715000	84
20211128 190806	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	227	TRUE	0.143047165446901	0.853160652756179	2077	102	480803	46.2756492612511	0.981201271375047	480803	10	118	4798	0.0401529796724494	6552500	5952500	5211	0.0436092490773518	6686250	5936250	84
20211128 190845	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	378821	76.8912127220817	0.187832865938938	378821	1	97	5159	0.0431740771425941	6701250	5701250	5159	0.0431740771425941	6701250	5701250	85
20211128 190934	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	964333	76.8912127220817	0.187832865938938	964333	2	226	4012	0.033575188504766	6635000	5835000	4684	0.0391989488924037	6595000	5995000	85
20211128 191020	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	187049	76.8912127220817	0.187832865938938	187049	3	193	4520	0.0378264835597064	6700000	6300000	4788	0.0400692927619191	6865000	6165000	85
20211128 191128	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	205151	76.8912127220817	0.187832865938938	205151	4	405	4973	0.0416175006067301	6583750	5333750	4738	0.0396508582092675	6677500	5927500	85
20211128 191210	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	813697	76.8912127220817	0.187832865938938	813697	5	156	4760	0.0398349694124342	6800000	5800000	4080	0.0341442594963722	6750000	6e+06	85
20211128 191318	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	344719	76.8912127220817	0.187832865938938	344719	6	406	4083	0.0341693655695313	6846250	5496250	4533	0.0379352765433958	6933750	6033750	85
20211128 191358	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	127217	76.8912127220817	0.187832865938938	127217	7	139	4245	0.0355250935201225	6743750	5793750	4497	0.0376340036654867	6928750	5878750	85
20211128 191513	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	464371	76.8912127220817	0.187832865938938	464371	8	474	5228	0.0437515168252534	6715000	5465000	4696	0.0392993731850401	6930000	5830000	85
20211128 191625	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	645137	76.8912127220817	0.187832865938938	645137	9	430	5378	0.0450068204832082	6727500	5527500	4778	0.0399856058513888	6927500	5727500	85
20211128 191725	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	254	TRUE	0.0736480277631944	0.227864002532046	98	411	480803	76.8912127220817	0.187832865938938	480803	10	334	4698	0.0393161105671462	6777500	5827500	4539	0.037985488689714	7026250	5676250	85
20211128 191827	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	378821	24.4837336674705	0.0435307990251784	378821	1	720	4668	0.0390650498355552	5165000	4715000	4668	0.0390650498355552	5165000	4715000	86
20211128 192015	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	964333	24.4837336674705	0.0435307990251784	964333	2	1451	4594	0.0384457666976308	5507500	5007500	4131	0.0345710627400768	5236250	4836250	86
20211128 192149	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	187049	24.4837336674705	0.0435307990251784	187049	3	1247	4269	0.0357259421053953	5313750	4913750	4162	0.0348304921627208	5247500	4947500	86
20211128 192327	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	205151	24.4837336674705	0.0435307990251784	205151	4	1334	4711	0.0394249035508356	5261250	5011250	4184	0.0350146033658875	5270000	5070000	86
20211128 192440	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	813697	24.4837336674705	0.0435307990251784	813697	5	930	4277	0.0357928916338196	5303750	4903750	4182	0.0349978659837815	5272500	4972500	86
20211128 192534	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	344719	24.4837336674705	0.0435307990251784	344719	6	623	5083	0.0425380566225637	5146250	4646250	4178	0.0349643912195693	5277500	4977500	86
20211128 192639	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	127217	24.4837336674705	0.0435307990251784	127217	7	771	4284	0.0358514724711908	5295000	4845000	4155	0.0347719113253496	5306250	4956250	86
20211128 192730	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	464371	24.4837336674705	0.0435307990251784	464371	8	575	5500	0.0460278007916782	5225000	5075000	4168	0.034880704309039	5240000	4940000	86
20211128 192837	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	645137	24.4837336674705	0.0435307990251784	645137	9	814	3852	0.0322361979362808	5285000	4485000	4302	0.0360021089101454	5172500	4872500	86
20211128 192928	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	221	TRUE	0.182974175354769	0.295527386989165	17066	2	480803	24.4837336674705	0.0435307990251784	480803	10	584	5603	0.0468897759701405	5146250	4596250	4189	0.0350564468211527	5163750	4813750	86
20211128 193125	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	378821	50.5231681164657	0.645058382532219	378821	1	812	4265	0.0356924673411832	6918750	5868750	4265	0.0356924673411832	6918750	5868750	87
20211128 193245	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	964333	50.5231681164657	0.645058382532219	964333	2	492	3709	0.0310394751156972	6963750	5963750	3744	0.0313323793025533	6970000	5870000	87
20211128 193409	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	187049	50.5231681164657	0.645058382532219	187049	3	526	4045	0.033851355309516	6843750	5943750	3765	0.031508121814667	6993750	5893750	87
20211128 193527	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	205151	50.5231681164657	0.645058382532219	205151	4	481	3145	0.0263195333617869	6818750	5668750	3906	0.0326881072531445	6967500	5967500	87
20211128 193637	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	813697	50.5231681164657	0.645058382532219	813697	5	397	3738	0.0312821671562351	6927500	5877500	3726	0.0311817428635987	6892500	5792500	87
20211128 193807	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	344719	50.5231681164657	0.645058382532219	344719	6	584	4729	0.0395755399897902	6888750	5738750	3629	0.0303699798314546	6913750	5713750	87
20211128 193915	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	127217	50.5231681164657	0.645058382532219	127217	7	382	3815	0.0319265563673186	6881250	6031250	3631	0.0303867172135606	6861250	5861250	87
20211128 194026	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	464371	50.5231681164657	0.645058382532219	464371	8	397	4455	0.0372825186412593	6931250	6031250	3649	0.0305373536525152	6838750	5788750	87
20211128 194208	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	645137	50.5231681164657	0.645058382532219	645137	9	712	4233	0.0354246692274861	6808750	6258750	4678	0.0391487367460855	6802500	6002500	87
20211128 194322	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	270	TRUE	0.0566414832484394	0.438480764631145	1363	102	480803	50.5231681164657	0.645058382532219	480803	10	431	4931	0.0412660155825027	6936250	5786250	5108	0.0427472738988895	6815000	6065000	87
20211128 194405	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	378821	52.3595084610907	0.675530451541485	378821	1	236	4327	0.0362113261864712	6941250	6191250	4327	0.0362113261864712	6941250	6191250	88
20211128 194506	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	964333	52.3595084610907	0.675530451541485	964333	2	508	4151	0.0347384365611375	6911250	5711250	5102	0.0426970617525713	6872500	5922500	88
20211128 194552	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	187049	52.3595084610907	0.675530451541485	187049	3	304	4232	0.0354163005364331	6860000	5710000	4793	0.0401111362171843	7058750	5858750	88
20211128 194625	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	205151	52.3595084610907	0.675530451541485	205151	4	166	4582	0.0383453424049944	6672500	5872500	4505	0.0377009531939109	7068750	6318750	88
20211128 194713	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	813697	52.3595084610907	0.675530451541485	813697	5	325	3780	0.0316336521804625	6975000	5575000	4592	0.0384290293155248	7110000	6010000	88
20211128 194748	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	344719	52.3595084610907	0.675530451541485	344719	6	181	5222	0.0437013046789352	6922500	5822500	4521	0.0378348522507595	7048750	5948750	88
20211128 194837	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	127217	52.3595084610907	0.675530451541485	127217	7	343	3903	0.0326630011799854	6571250	6071250	4675	0.0391236306729265	6956250	6106250	88
20211128 194912	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	464371	52.3595084610907	0.675530451541485	464371	8	190	4451	0.0372490438770472	7086250	5736250	4546	0.0380440695270853	6967500	6117500	88
20211128 195009	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	645137	52.3595084610907	0.675530451541485	645137	9	444	4465	0.0373662055517896	6918750	5918750	4664	0.0390315750713431	6970000	6070000	88
20211128 195102	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	250	TRUE	0.0790720234967025	0.194515726676895	1136	128	480803	52.3595084610907	0.675530451541485	480803	10	394	3802	0.0318177633836292	6647500	5997500	4708	0.0393997974776765	7015000	6015000	88
20211128 195152	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	378821	53.9656549188925	0.633527138566056	378821	1	186	4830	0.0404207777861465	6862500	5612500	4830	0.0404207777861465	6862500	5612500	89
20211128 195232	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	964333	53.9656549188925	0.633527138566056	964333	2	120	3472	0.0290560953361285	6710000	5910000	4123	0.0345041132116526	6846250	6046250	89
20211128 195321	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	187049	53.9656549188925	0.633527138566056	187049	3	195	4388	0.0367218163407061	6665000	5765000	4016	0.0336086632689781	6830000	5830000	89
20211128 195359	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	205151	53.9656549188925	0.633527138566056	205151	4	92	4858	0.0406551011356314	6877500	6077500	3842	0.0321525110257505	6797500	5897500	89
20211128 195439	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	813697	53.9656549188925	0.633527138566056	813697	5	106	4076	0.03411078473216	6805000	6205000	3650	0.0305457223435682	6837500	5887500	89
20211128 195522	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	344719	53.9656549188925	0.633527138566056	344719	6	144	4580	0.0383286050228884	7125000	6175000	3956	0.0331065418057962	6955000	5955000	89
20211128 195557	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	127217	53.9656549188925	0.633527138566056	127217	7	76	5568	0.0465968717832844	6890000	5590000	4991	0.0417681370456847	6911250	6161250	89
20211128 195635	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	464371	53.9656549188925	0.633527138566056	464371	8	93	4216	0.0352824014795846	7030000	5830000	3494	0.0292402065392952	6882500	5832500	89
20211128 195741	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	645137	53.9656549188925	0.633527138566056	645137	9	328	4137	0.034621274886395	6678750	5828750	3682	0.0308135204572653	6997500	5847500	89
20211128 195918	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	232	TRUE	0.121404293966921	0.503685414010544	968	141	480803	53.9656549188925	0.633527138566056	480803	10	613	3621	0.0303030303030303	6973750	5273750	3482	0.0291397822466588	6997500	5797500	89
20211128 200107	binary	custom	TRUE	TRUE	FALSE	-100	-1	0	0	0	31	9999	351	TRUE	0.0263831295574894	0.897697112405493	219	215	378821	68.8789499258041	0.218911249557774	378821	1	622	5335	0.0446469667679278	7031250	6381250	5335	0.0446469667679278	7031250	6381250	90
